Omschrijving	Art.groep	Artikelsymbool	Gemiddeldekostprijs	Alternatiefnummer	Voorraadbijhouden	VbEnh	VkEnh	AkEnh	PrsEnh	Verkoopprijs	PercVk	Basisaankoopwaarde	Categorie	Basisgewicht	VrdEnh	UniekVolgnummer	MagazijnIN	MagazijnlocatieIN	MagazijnUIT	MagazijnlocatieUIT	Soortelijkgewicht	Datum vanaanpassing	Uur vanaanpassing	Aangepastdoor	Lotnr.leverancier	BOM	EAN13-code	Externe Omschrijving	Werknemer	Vervaldatum	Vervaldatumherziening	Aankoop-code	Soortartikel	Linkdocumentcenter	Laatste bestelprijs	Gevaarlijk en/of veiligheidsvoorschriften	Allergeen	Type artikel	Laatste ontvangstprijs	Netto gewicht	Standaardop voorraad	Budgetprijs	Afdeling	Verkoop-code	Halal	Bestemming	
1-A050-XS22/XS119:ethernet video Intel-kaart PC kast -> CLPT portiek Repair	PROJ	IFA150019-1-A050-XS22/XS119	68,9779	335980
W+I15-A2-XS182/+I15-A3-XS186:ethernet video LVCC <-> PPC Phoenix Audit	PROJ	IFA150019-W+I15-A2-XS182/+I15-A3	46,2883	335911
Materiaal voor spare spiegel RDF plaat	PROJ	IFA150020-SPARE SPIEGEL RDF PLAAT	171,255	369565
LET-materiaal voor inrijgeleiding met 12 rollen; as is RVS; steunen in Alu	PROJ	IFA150021-LET MAT. INRIJGELEID. 12R	148,4261	337809
LET-materiaal voor inrijgeleiding met 15 rollen; as is RVS; steunen in Alu	PROJ	IFA150021-LET MAT. INRIJGELEID. 15R	173,3007	337816
LET-materiaal voor inrijgeleiding met 3 rollen; as is RVS; steunen in Alu	PROJ	IFA150021-LET MAT. INRIJGELEID. 3R	109,8025	337786
LET-materiaal voor inrijgeleiding met 4 rollen; as is RVS; steunen in Alu	PROJ	IFA150021-LET MAT. INRIJGELEID. 4R	84,534	337793
Standaard LET-kabels/koopkabels intern kast FAS station Volvo Malaysia	PROJ	IFA150021-LET-KABELS INTERN KAST	189,0458	338158
LET-materiaal stuurkast voor FAS station Volvo Malaysia	PROJ	IFA150021-MATERIAAL STUURKAST FAS	13377,4508	337700
Materiaal operator controlbox links Volvo Maleisië	PROJ	IFA150021-OPERATOR CONTROLBOX L	323,644	337175
Materiaal operator controlbox rechts Volvo Maleisië	PROJ	IFA150021-OPERATOR CONTROLBOX R	326,1921	337182
Kabel zero & limit MCM-module L/R FLR-target intern stuurkast Volvo Malaysi	PROJ	IFA150021-W=MP01+A1-53A2-XS110/	24,6475	338110
Kabel encoder MCM-module L/R FLR-target intern stuurkast Volvo Malaysia	PROJ	IFA150021-W=MP01+A1-53A2-XS111/	25,3493	338080
Kabel zero & limit MCM-module U/D FLR-target intern stuurkast Volvo Malaysi	PROJ	IFA150021-W=MP01+A1-54A2-XS120/	24,6475	338127
Kabel encoder MCM-module U/D FLR-target intern stuurkast Volvo Malaysia	PROJ	IFA150021-W=MP01+A1-54A2-XS121/	28,391	338097
Kabel zero & limit MCM-module U/D FLC-target intern stuurkast Volvo Malaysi	PROJ	IFA150021-W=MP01+A1-55A2-XS130/	24,6475	338134
Kabel encoder MCM-module U/D FLC-target intern stuurkast Volvo Malaysia	PROJ	IFA150021-W=MP01+A1-55A2-XS131/	22,3077	338103
Kabel canbus output MCM-module -> conn.plaat intern stuurkast Volvo Malaysi	PROJ	IFA150021-W=MP01+A1-55A2-XS134/	10,6618	338066
Kabel sturing 5/3 klep kast<->cylinders in centralizer voorzijde	PROJ	IFA150021-W=MP01+A1-XL15/A13-XS141	56,974	337199
Kabel sturing 5/3 klep kast<->cylinders uit centralizer voorzijde	PROJ	IFA150021-W=MP01+A1-XL15/A13-XS142	63,0573	337205
Kabel sturing 5/3 klep kast<->cylinders in centralizer achterzijde	PROJ	IFA150021-W=MP01+A1-XL16/A14-XS143	49,91	337212
Kabel sturing 5/3 klep kast<->cylinders uit centralizer achterzijde	PROJ	IFA150021-W=MP01+A1-XL16/A14-XS144	59,035	337229
Kabel 24VC & I/O stuurkast <-> verkeerslicht Volvo Maleisië	PROJ	IFA150021-W=MP01+A1-XL32/30+A32	43,5846	337236
Kabel 220VAC voeding stuurkast->TL-verlichting lamp 1 PAC-platen	PROJ	IFA150021-W=MP01+A1-XL35/A35-1E7	18,0485	337243
Kabel 220VAC voeding stuurkast->TL-verlichting lamp 1 PAC-platen (zon.kab)	PROJ	IFA150021-W=MP01+A1-XL36/A36-1E7	16,5714	337250
Kabel 220VAC voeding stuurkast->TL-verlichting lamp 1 FLC-target	PROJ	IFA150021-W=MP01+A1-XL37/A37-1E7	13,9637	337267
Kabel lampentoren intern stuurkast Volvo Malaysia	PROJ	IFA150021-W=MP01+A1-XL9/	264,1606	338073
Kabel stuurkast -> lampentoren portiek Volvo Maleisië	PROJ	IFA150021-W=MP01+A1-XL9/30+A38-1H3	302,4428	337274
Kabel motor & brake FLR-taget (L/R) kast <-> motor FAS-stand	PROJ	IFA150021-W=MP01+A2-11A1-XS110.1/40	91,5635	337281
Kabel encoder FLR-target (L/R) kast <-> motor FAS-stand	PROJ	IFA150021-W=MP01+A2-11A1-XS111.1/40	68,9631	337298
Kabel pos.det. FLR-target (L/R) kast <-> sensorbox FAS-stand	PROJ	IFA150021-W=MP01+A2-11A1-XS116/40	151,9111	337304
Kabel safety strips L/R FLR-target <-> Bopla strip interface	PROJ	IFA150021-W=MP01+A2-11A1-XS117/40	93,7045	337311
Kabel motor & brake FLR-target (U/D) kast <->motor FAS-stand	PROJ	IFA150021-W=MP01+A2-11A1-XS120.1/40	118,9099	337328
Kabel encoder FLR-target (U/D) kast <-> motor FAS-stand	PROJ	IFA150021-W=MP01+A2-11A1-XS121.1/40	140,416	337335
Kabel pos.det.FLR-target (U/D) kast <-> sensorbox FAS-stand	PROJ	IFA150021-W=MP01+A2-11A1-XS126/40	152,6732	337342
Kabel motor & brake FLC-target kast <-> motor FAS-stand	PROJ	IFA150021-W=MP01+A2-11A1-XS130.1/40	66,4556	337359
Kabel encoder FLC-target kast <-> motor FAS-stand	PROJ	IFA150021-W=MP01+A2-11A1-XS131.1/40	80,4409	337366
Kabel pos.det. FLC-target kast <-> sensorbox FAS-stand	PROJ	IFA150021-W=MP01+A2-11A1-XS136/40	121,4944	337373
Kabel safety strip FLC-target stuurkast <-> bopla strip interface	PROJ	IFA150021-W=MP01+A2-11A1-XS137/40	40,6586	337380
Remweerstandsmodule FLR/target U/D intern stuurkast Volvo Malaysia	PROJ	IFA150021=MP01+A1-50R17	27,4936	338141
Optisch blok LVC1060 (ACS200) met memory piggyback print	PROJ	IFA150023-LVC1060-MEMORY PIGGYBACK	1267,9187	337144
Afschermplaten zekantrails voor potiek Honda UK VQ2	PROJ	IFA150024-AFSCHERMPLAAT PORTIEK	469,5556	343558
Materiaal candisopstelling voor rechts toestel Honda UK VQ2	PROJ	IFA150024-CANDISOPSTELLING	679,3495	343473
Materiaal connectorplaat portiek voor Linkse Luminoscope	PROJ	IFA150024-CONN.PLAAT PORTIEK LUM L	240,5752	343534
Materiaal connectorplaat portiek voor Rechtse Luminoscope	PROJ	IFA150024-CONN.PLAAT PORTIEK LUM R	180,6972	343541
Control/signalmodule Honda UK VQ2 met Siemens knoppenmateriaal	PROJ	IFA150024-CONTROL/SIGNALMOMDULE	731,2398	343442
W=MP01+A2-3X1-XS13/HMI01+A30-1A1-XS301:Kabel 220Vac stuurkast -> LCD Links	PROJ	IFA150024-KABEL W-XS13-XS301	39,7875	343855
W=MP01+A2-3X1-XS14/HMI01+A31-1A1-XS401:Kabel 220Vac stuurkast -> LCD Rechts	PROJ	IFA150024-KABEL W-XS14-XS401	37,1797	343862
W=MP01+A2-13A1-XS300/HMI01+A30-1A1-XS300.1:Kabel VGA stuurkast -> LCD Links	PROJ	IFA150024-KABEL W-XS300-XS300.1	120,5823	343879
W=MP01+A2-4A1-XS37/MP01+A1-32A2-XS53:Kabel canbus PC->inputmod. intern kast	PROJ	IFA150024-KABEL W-XS37-XS53	17,9266	343916
W=MP01+A2-13A1-XS400/HMI01+A31-1A1-XS400.1:Kabel VGA stuurkast - LCD Rechts	PROJ	IFA150024-KABEL W-XS400-XS400.1	84,6923	343886
W=MP01+A1-34A11-XS94/MP01+A2-13A1-XS184:Kabel can outputmod.->conplt intern	PROJ	IFA150024-KABEL W-XS94-XS184	16,9303	343923
W=MP01+A2-13A1-XS100/PU01+CP10-XS100.1:Kabel power cabinet->portiek LUM L	PROJ	IFA150024-KABEL-W-XS100-XS100.1	193,9159	343688
W=PU01+CP10-XS100.1/PU01+A10-XS100.2:Kabel power sleepketting LUM L	PROJ	IFA150024-KABEL-W-XS100.1-XS100.2	197,8182	343725
W=MP01+A2-13A1-XS103/PU01+CP10-XS103.1:Kabel Par. I/O cabinet->port. LUM L	PROJ	IFA150024-KABEL-W-XS103-XS103.1	132,4084	343695
W=PU01+CP10-XS103.1/PU01+A10-XS103.2:Kabel parallel I/O sleepketting LUM L	PROJ	IFA150024-KABEL-W-XS103.1-XS103.2	140,8	343732
W=PU01+A10-XS144.2/PU02+CP20-XS144.3:Kabel canbus OUT sleepketting LUM L	PROJ	IFA150024-KABEL-W-XS144.2-XS144.3	81,9974	343763
W=PU01+CP10-XS144.3/PU02+CP20-XS284.1:Kabel canbus portiek LUM L-LUM R	PROJ	IFA150024-KABEL-W-XS144.3-XS284.1	28,6129	343848
W=MP01+A2-13A1-XS182/PU01+CP10-XS182.1:Kabel RJ45 cabinet->portiek LUM L	PROJ	IFA150024-KABEL-W-XS182-XS182.1	74,5112	343701
W=PU01+CP10-XS182.1/PU01+A10-XS182.2:Kabel RJ45 video sleepketting LUM L	PROJ	IFA150024-KABEL-W-XS182.1-XS182.2	90,2769	343749
W=MP01+A2-13A1-XS184/PU01+CP10-XS184.1:Kabel canbus cabinet->portiek LUM L	PROJ	IFA150024-KABEL-W-XS184-XS184.1	64,4017	343718
W=PU01+CP10-XS184.1/PU01+A10-XS184.2:Kabel canbus IN sleepketting LUM L	PROJ	IFA150024-KABEL-W-XS184.1-XS184.2	78,9557	343756
W=MP01+A2-13A1-XS200/PU02+CP20-XS200.1:Kabel power cabinet->portiek LUM R	PROJ	IFA150024-KABEL-W-XS200-XS200.1	184,7909	343770
W=PU02+CP20-XS200.1/PU02+A20-XS200.2:Kabel power sleepketting LUM R	PROJ	IFA150024-KABEL-W-XS200.1-XS200.2	222,1515	343800
W=MP01+A2-13A1-XS203/PU02+CP20-XS203.1:Kabel Par. I/O cabinet->port. LUM R	PROJ	IFA150024-KABEL-W-XS203-XS203.1	132,4084	343787
W=PU02+CP20-XS203.1/PU02+A20-XS203.2:Kabel parallel I/O sleepketting LUM R	PROJ	IFA150024-KABEL-W-XS203.1-XS203.2	143,8416	343817
W=MP01+A2-13A1-XS282/PU02+CP20-XS282.1:Kabel RJ45 cabinet->portiek LUM R	PROJ	IFA150024-KABEL-W-XS282-XS282.1	74,5112	343794
W=PU02+CP20-XS282.1/PU02+A20-XS282.2:Kabel RJ45 video sleepketting LUM R	PROJ	IFA150024-KABEL-W-XS282.1-XS282.2	87,2353	343824
W=PU02+CP20-XS284.1/PU02+A20-XS284.2:Kabel canbus IN sleepketting LUM R	PROJ	IFA150024-KABEL-W-XS284.1-XS284.2	88,0807	343831
Standaard LET-kabels/koopkabels intern elektrische stuurkast	PROJ	IFA150024-LET-KABELS INTERN KAST	124,4968	343909
Materiaal voor stuurkast Honda UK VQ2	PROJ	IFA150024-MATERIAAL STUURKAST	16862,4545	343510
Materiaal balanceropstelling voor kabels tools Links & rechts toestel	PROJ	IFA150024-OPSTELLING BALANCER ROLW.	217,9577	343459
Materiaal voor toolopstelling links toestel Honda UK VQ2	PROJ	IFA150024-TOOLOPSTELLING LINKS	471,5658	343480
Materiaal voor toolopstelling rechts toestel Honda UK VQ2	PROJ	IFA150024-TOOLOPSTELLING RECHTS	517,4055	343497
Materiaal voor verlengpot 265mm rolwagen	PROJ	IFA150024-VERLENGPOT 265MM ROLWAGEN	442,2574	343466
W=MP01+A1-6SD3/MP01+A1-XL3:Deurschakelaar airco power intern kast	PROJ	IFA150024-W=MP01+A1-6SD3/	26,7196	343947
W=MP01+A1-XL2/MP01+A1-5M6:Kabel 220VAC power input koelgroep intern kast	PROJ	IFA150024-W=MP01+A1-XL2/MP01+A1-5M6	4,5407	343930
W=MP01+A1-XL3/MP01+A1-5M6:Deurschakelaar airco PC panel intern kast	PROJ	IFA150024-W=MP01+A1-XL3/MP01+A1-5M6	10,5647	343978
W=MP01+A1-XL4/MP01+A2-2G1-XS1: kabel 220Vac input UPS voeding intern kast	PROJ	IFA150024-W=MP01+A1-XL4/A2-2G1-XS1	20,6928	344036
W=MP01+A2-13A1-XS100 : kabel power Lum L -> conpl. intern kast	PROJ	IFA150024-W=MP01+A2-13A1-XS100	45,4988	343992
W=MP01+A2-13A1-XS103 : kabel parallele I/O Lum L ->conpl. intern kast	PROJ	IFA150024-W=MP01+A2-13A1-XS103	25,8967	344005
W=MP01+A2-13A1-XS200 : kabel power Lum R -> conpl. intern kast	PROJ	IFA150024-W=MP01+A2-13A1-XS200	46,4718	344012
W=MP01+A2-13A1-XS203 : kabel parallele I/O Lum R ->conpl. intern kast	PROJ	IFA150024-W=MP01+A2-13A1-XS203	27,9033	344029
W=MP01+A2-1SD13/MP01+A1-XL3:Kabel deurschakelaar 1 airco intern kast	PROJ	IFA150024-W=MP01+A2-1SD13/	26,9512	343954
W=MP01+A2-1SD17/MP01+A1-XL3:Kabel deurschakelaar 2 airco intern kast	PROJ	IFA150024-W=MP01+A2-1SD17/	30,662	343961
W=MP01+A2-1SD8/MP01+A2-1E2:Kabel deurschakelaar TL-lamp intern stuurkast	PROJ	IFA150024-W=MP01+A2-1SD8/	39,4086	343985
Materiaal voor belichting FLC-target (2x Trilux lampen)	PROJ	IFA150025-BELICHTING FLC-TARGET	286,3821	345231
Materiaal voor belichting PAC-platen (6x Trilux lampen)	PROJ	IFA150025-BELICHTING PAC-PLATEN	1051,795	345149
Materiaal voor bevestigen kabelgoten op FAS portaal	PROJ	IFA150025-KABELGOTEN FAS-PORTAAL	387,245	345125
Stuurkastje hoogtemeting voor FAS-calibration rig	PROJ	IFA150025-KASTJE HOOGTEMETING FAS	677,8513	345248
Materiaal voor camera hoogtemeting 3e FAS Volvo Zweden	PROJ	IFA150025-MAT. CAMERA HOOGTEMETING	821,208	347679
Materiaal voor bevestigen verkeerslicht aan FAS portaal	PROJ	IFA150025-MAT. VERKEERSLICHT	31,1197	345194
Materiaal voor bevestigen lampentoren aan FAS portaal	PROJ	IFA150025-MAT.OPHANG. LAMPENTOREN	62,0675	345224
Materiaal voor bevestigen sleepketting, proxen,safetystrip,... FLC-target	PROJ	IFA150025-MATERIAAL FLC-TARGET	824,643	345293
Materiaal bevestigen sleepketting,kabelgoten,Z-motor,proxen,verstev. FLR	PROJ	IFA150025-MATERIAAL FLR-TARGET	438,3183	345316
Materiaal voor schoevendraaier SDR RACAM (zonder SDR en zonder haakse kop)	PROJ	IFA150025-MATERIAAL SDR RACAM	145,3518	346801
Materiaal voor stuurkast 3de FAS Volvo Zweden	PROJ	IFA150025-MATERIAAL STUURKAST FAS 3	23614,5465	346573
Operator controlbox links met kabel 3e FAS Volvo Zweden	PROJ	IFA150025-OPERATOR CONTROLBOX L	381,9676	345156
Operator controlbox rechts met kabel 3e FAS Volvo Zweden	PROJ	IFA150025-OPERATOR CONTROLBOX R	320,2983	345163
Materiaal voor bevestigen SDR controller aan FAS portaal (zonder CVIC)	PROJ	IFA150025-OPHANGING SDR CONTROLLER	304,195	347990
Materiaal balanceropstelling kabel SDR-opstelling FAS 3 station Volvo Zwede	PROJ	IFA150025-OPSTELLING BALANCER SDR	85,451	346740
Set PAC-platen + montageschroeven	PROJ	IFA150025-PAC PLATEN	5812,6576	345354
Materiaal voor bevestigen stopcontact op FAS portaal	PROJ	IFA150025-STOPCONTACT FAS PORTAAL	54,0013	348003
SDR-opstelling tool RACAM 3e FAS station Volvo Zweden	PROJ	IFA150025-TOOLPLAAT SDR-OPSTELLING	493,9855	346887
W=20+A20-1A2-XS151/20+A20-2A8-XS151.1:24Vdc & trigger camera LV<->kastje HM	PROJ	IFA150025-W=20+A20-1A2-XS151/20+A20	63,7755	345842
W=20+A20-1A2-XS152/20+A20-6A4-XS152.1: Led array module LV <-> kastje HM	PROJ	IFA150025-W=20+A20-1A2-XS152/20+A20	37,6228	345859
W=20+A20-1A2-XS153/20+A20-3A4-XS153.1:24Vdc & trigger camera LA<->kastje HM	PROJ	IFA150025-W=20+A20-1A2-XS153/20+A20	50,6365	345866
W=20+A20-1A2-XS154/20+A20-6A12-XS154.1:Led array module LA<->kastje MH	PROJ	IFA150025-W=20+A20-1A2-XS154/20+A20	28,4978	345873
W=20+A21-1A2-XS161/20+A21-2A8-XS161.1:24Vdc & trigger camera RV<->kastje HM	PROJ	IFA150025-W=20+A21-1A2-XS161/20+A21	63,7755	345910
W=20+A21-1A2-XS162/20+A21-6A4-XS162.1:Led array module RV<->kastje HM	PROJ	IFA150025-W=20+A21-1A2-XS162/20+A21	28,4978	345927
W=20+A21-1A2-XS163/20+A21-3A4-XS163.1:24Vdc & trigger camera RA<->kastje HM	PROJ	IFA150025-W=20+A21-1A2-XS163/20+A21	62,8031	345934
W=20+A21-1A2-XS164/20+A21-6A12-XS164.1:Led array module RA<->kastje HM	PROJ	IFA150025-W=20+A21-1A2-XS164/20+A21	28,4978	345941
W=MP01+A1-47A2-XS46/30+A33-1A6-XS191.1:ethernetkabel Scalance kast -> CVIC	PROJ	IFA150025-W=MP01+A1-47A2-XS46/	151,5081	346054
W=MP01+A1-58A2-XS134/MP01+A2-11A1-XS134.1:Kbl can out MCM->cplt intern kast	PROJ	IFA150025-W=MP01+A1-58A2-XS134/	13,7364	346894
W=MP01+A1-XL10/10+A10-1K4:stuurkast <-> inschakelventiel maintenance unit	PROJ	IFA150025-W=MP01+A1-XL10/10+A10-1K4	48,0447	345286
W=MP01+A1-XL10/10+A10-1S10:stuurkast <-> aftakmodule maintenance unit	PROJ	IFA150025-W=MP01+A1-XL10/10+A10-1S1	31,8447	345170
W=MP01+A1-XL11/10+A11-XS145:stuurkast<->prop. drukregel. center unit voor	PROJ	IFA150025-W=MP01+A1-XL11/A11-XS145	64,7352	345132
W=MP01+A1-XL12/10+A12-XS146:stuurkast<->prop. drukregel. center unit achter	PROJ	IFA150025-W=MP01+A1-XL12/A12-XS146	149,7769	345538
W=MP01+A1-XL13/10+A13-1SE12: 24VDC stuurkast<->detektie rechtse cylinder in	PROJ	IFA150025-W=MP01+A1-XL13/A13-1SE12	26,1097	345491
W=MP01+A1-XL13/10+A13-1SE16:24VDC stuurkast<->detektie rechtse cylinder uit	PROJ	IFA150025-W=MP01+A1-XL13/A13-1SE16	26,1097	345507
W=MP01+A1-XL13/10+A13-1SE3: 24VDC stuurkast<->detektie linkse cylinder in	PROJ	IFA150025-W=MP01+A1-XL13/A13-1SE3	26,1097	345477
W=MP01+A1-XL13/10+A13-1SE7: 24VDC stuurkast<->detektie linkse cylinder uit	PROJ	IFA150025-W=MP01+A1-XL13/A13-1SE7	23,068	345484
W=MP01+A1-XL14/10+A14-1SE12: 24VDC stuurkast<->detektie rechtse cylinder in	PROJ	IFA150025-W=MP01+A1-XL14/A14-1SE12	29,068	345569
W=MP01+A1-XL14/10+A14-1SE16:24VDC stuurkast<->detektie rechtse cylinder uit	PROJ	IFA150025-W=MP01+A1-XL14/A14-1SE16	29,068	345576
W=MP01+A1-XL14/10+A14-1SE3: 24VDC stuurkast<->detektie linkse cylinder in	PROJ	IFA150025-W=MP01+A1-XL14/A14-1SE3	29,068	345545
W=MP01+A1-XL14/10+A14-1SE7: 24VDC stuurkast<->detektie linkse cylinder uit	PROJ	IFA150025-W=MP01+A1-XL14/A14-1SE7	30,9847	345552
W=MP01+A1-XL15/10+A13-XS141: 5/3 klep stuurkast<->cylinders in voorzijde	PROJ	IFA150025-W=MP01+A1-XL15/A13-XS141	87,476	345514
W=MP01+A1-XL15/10+A13-XS142: 5/3 klep stuurkast<->cylinders uit voorzijde	PROJ	IFA150025-W=MP01+A1-XL15/A13-XS142	69,226	345521
W=MP01+A1-XL16/10+A14-XS143: 5/3 klep stuurkast<->cylinders in achterzijde	PROJ	IFA150025-W=MP01+A1-XL16/A14-XS143	59,1204	345583
W=MP01+A1-XL16/10+A14-XS144: 5/3 klep stuurkast<->cylinders uit achterzijde	PROJ	IFA150025-W=MP01+A1-XL16/A14-XS144	53,037	345590
W=MP01+A1-XL32/30+A32: Kabel 24VC & I/O stuurkast <-> verkeerslicht	PROJ	IFA150025-W=MP01+A1-XL32/30+A32	530,4965	345187
W=MP01+A1-XL34/30+A34-1B12: 24VDC stuurkast<->Ultrasoon detektie voertuig	PROJ	IFA150025-W=MP01+A1-XL34/30+A34-1B1	43,868	345620
W=MP01+A1-XL34/30+A34-1B4: 24VDC stuurkast<->fotocel 1 detektie voertuig	PROJ	IFA150025-W=MP01+A1-XL34/30+A34-1B4	31,868	345606
W=MP01+A1-XL34/30+A34-1B8: 24VDC stuurkast<->fotocel 2 detektie voertuig	PROJ	IFA150025-W=MP01+A1-XL34/30+A34-1B8	37,9513	345613
W=MP01+A1-XL35/30+A35-1E7: Kabel voeding TL-verlichting lamp 1 PAC-platen	PROJ	IFA150025-W=MP01+A1-XL35/A35-1E7	34,9068	345750
W=MP01+A1-XL36/30+A36-1E7: Kabel voeding TL-verlichting lamp 1 PAC-platen	PROJ	IFA150025-W=MP01+A1-XL36/A36-1E7	24,2171	345767
W=MP01+A1-XL37/30+A37-1E7: Kabel voeding TL-verlichting lamp 1 FLC-target	PROJ	IFA150025-W=MP01+A1-XL37/A37-1E7	20,1324	345774
W=MP01+A1-XL50/MP01+A2-21H3: Kabel lampentoren intern stuurkast	PROJ	IFA150025-W=MP01+A1-XL50/	274,4023	346900
W=MP01+A1-XL50/30+A38-1H3: Kabel stuurkast -> lampentoren portiek	PROJ	IFA150025-W=MP01+A1-XL50/30+A38-1H3	315,7553	345200
W=MP01+A1-XL60/30+A33-XS190:Kabel 220Vac stuurkast -> stopcontact CVIC	PROJ	IFA150025-W=MP01+A1-XL60/30+A33	37,5202	346061
W=MP01+A1-XL61/30+A33-1A6-XS192.1:Kabel par. I/O stuurkast <-> CVIC	PROJ	IFA150025-W=MP01+A1-XL61/30+A33	31,4789	346078
W=MP01+A2-11A1-XS110.1/40+A40-1M2-XS110.2:Kabel motor & brake FLR-target LR	PROJ	IFA150025-W=MP01+A2-11A1-XS110.1/40	73,8978	345637
W=MP01+A2-11A1-XS111.1/40+A40-1M2-XS111.2: Kabel encoder FLR-target (L/R)	PROJ	IFA150025-W=MP01+A2-11A1-XS111.1/40	65,9214	345644
W=MP01+A2-11A1-XS116/40+A40-2A1: Kabel pos.detektie FLR-target (L/R)	PROJ	IFA150025-W=MP01+A2-11A1-XS116/40	155,905	345668
W=MP01+A2-11A1-XS117/40+A40-3A2-XS117.1: Kabel safety strips L/R FLR-target	PROJ	IFA150025-W=MP01+A2-11A1-XS117/40	69,3711	345736
W=MP01+A2-11A1-XS120.1/40+A41-1M2-XS120.2:Kabel motor & brake FLR-target UD	PROJ	IFA150025-W=MP01+A2-11A1-XS120.1/40	88,3516	345675
W=MP01+A2-11A1-XS121.1/40+A41-1M2-XS121.2: Kabel encoder FLR-target (U/D)	PROJ	IFA150025-W=MP01+A2-11A1-XS121.1/40	91,7493	345682
W=MP01+A2-11A1-XS126/40+A41-2A1: Kabel pos.detekties FLR-target (U/D)	PROJ	IFA150025-W=MP01+A2-11A1-XS126/40	150,1243	345699
W=MP01+A2-11A1-XS130.1/40+A42-1M2-XS130.2: Kabel motor & brake FLC-target	PROJ	IFA150025-W=MP01+A2-11A1-XS130.1/40	63,2723	345705
W=MP01+A2-11A1-XS131.1/40+A42-1M2-XS131.2: Kabel encoder FLC-target	PROJ	IFA150025-W=MP01+A2-11A1-XS131.1/40	92,6075	345712
W=MP01+A2-11A1-XS136/40+A42-2A1: Kabel pos.detekties FLC-target	PROJ	IFA150025-W=MP01+A2-11A1-XS136/40	143,7383	345729
W=MP01+A2-11A1-XS137.1/40+A42-3A4-XS137.1: Kabel safety strip FLC-target	PROJ	IFA150025-W=MP01+A2-11A1-XS137/40	40,6586	345743
W=MP01+A2-11A1-XS150/20+A20-1A2-XS150.1:Kabel voedingen kast<->kast HM L	PROJ	IFA150025-W=MP01+A2-11A1-XS150/20	180,0573	345781
W=MP01+A2-11A1-XS160/20+A21-1A2-XS160.1:voedingen stuurkast<->kastje HM R	PROJ	IFA150025-W=MP01+A2-11A1-XS160/20	158,1405	345880
W=MP01+A2-11A1-XS42.1/20+A20-2A8-XS42.2:Kabel ethernet kast<->Cam VHML	PROJ	IFA150025-W=MP01+A2-11A1-XS42.1/20	134,4746	345828
W=MP01+A2-11A1-XS43.1/20+A20-3A4-XS43.2:Kabel ethernet kast<->Cam AHML	PROJ	IFA150025-W=MP01+A2-11A1-XS43.1/20	135,6658	345835
W=MP01+A2-11A1-XS44.1/20+A21-2A8-XS44.2:ethernet stuurkast <-> camera RV	PROJ	IFA150025-W=MP01+A2-11A1-XS44.1/20	110,8004	345897
W=MP01+A2-11A1-XS45.1/20+A21-3A4-XS45.2:ethernet stuurkast <-> camera RA	PROJ	IFA150025-W=MP01+A2-11A1-XS45.1/20	145,45	345903
W=30+A33-1A6-XS193/30+A33-3M12:Kabel schroevendraaier <-> CVIC	PROJ	IFA150026-W=30+A33-1A6-XS193/30+A33	5,766	338592
W=30+A33-XS190/30+A33-1A6-XS190.1:220Vac netsnoer voor CVIC	PROJ	IFA150026-W=30+A33-XS190/30+A33	6,341	338608
W=MP01+A1-47A2-XS46/30+A33-1A6-XS191.1:ethernetkabel Scalance kast -> CVIC	PROJ	IFA150026-W=MP01+A1-47A2-XS46/	133,2581	338561
W=MP01+A1-XL60/30+A33-XS190:Kabel 220Vac stuurkast -> stopcontact CVIC	PROJ	IFA150026-W=MP01+A1-XL60/30+A33	40,5619	338578
W=MP01+A1-XL61/30+A33-1A6-XS192.1:Kabel par. I/O stuurkast <-> CVIC	PROJ	IFA150026-W=MP01+A1-XL61/30+A33	19,3122	338585
Materiaal voor montage BSA-stuurkast op bestaande paal met kast hoekmeting	PROJ	IFA150027-MAT.OPHANGING BSA-KAST	73,7442	354356
Materiaal ombouw elektrische kast voor uitbreiding met BSA	PROJ	IFA150027-OMBOUW ELEKTRISCHE KAST	72,014	354349
Materiaal ombouw stuurkast hoekmeting R voor 24Vdc -> BSA-stuurkast	PROJ	IFA150027-OMBOUW STUURKAST HOEK R.	65,3324	354363
Materiaal stuurkast BSA-integratie	PROJ	IFA150027-STUURKAST BSA	1015,0871	354370
W-A40-XL7/A43-XL1 : 24Vdc kabel stuurkast hoekmeting R -> stuurkast BSA R	PROJ	IFA150027-W-A40-XL7/A43-XL1	13,5521	354516
W-A40-XS434.3/A43-XS478 : kabel canbus stuurkast hoekmeting R -> kast BSA R	PROJ	IFA150027-W-A40-XS434.3/A43-XS478	54,5221	354493
W-A41-13A2-XS420/A41-18A2-XS420.1:kabel 24Vdc waterpasmodule lin.geleid. R	PROJ	IFA150027-W-A41-13A2-XS420/A41	12,7499	354578
W-A41-13A2-XS423/A41-18A2-XS423.1:kabel CAN in waterpasmodule lin.geleid. R	PROJ	IFA150027-W-A41-13A2-XS423/A41	22,2367	354585
W-A41-13A2-XS424/A41-18A2-XS424.1:kabel CAN out waterpasmodule lin.geleid R	PROJ	IFA150027-W-A41-13A2-XS424/A41	17,37	354592
W-A41-13A2-XS430.1/A41-17S2:kabel Balluff schakelaar lin.geleid. R	PROJ	IFA150027-W-A41-13A2-XS430.1/A41	21,7227	354608
